Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2024-07-29 16:32,,"Mustache Bar Pushdown",57.5,12,"",,,,Triceps,"",
2024-07-28 09:09,,"Leg Press",45,12,"",,,,Legs,"",
2024-07-28 09:09,,"Leg Press",135,12,"",,,,Legs,"",
2024-07-28 09:09,,"Leg Press",160,12,"",,,,Legs,"",
2024-07-28 09:09,,"Leg Press",160,12,"",,,,Legs,"",
2024-07-28 09:09,,"Incline Dumbbell Press",45,12,"",,,,Chest,"",
2024-07-28 09:09,,"Incline Dumbbell Press",50,12,"",,,,Chest,"",
2024-07-28 09:09,,"Incline Dumbbell Press",50,12,"",,,,Chest,"",
2024-07-28 09:09,,"Incline Dumbbell Press",55,12,"",,,,Chest,"",
2024-07-28 09:09,,"Lat Pushdowns",30,12,"Wide bar",,,,Back,"",
2024-07-28 09:09,,"Lat Pushdowns",35,12,"",,,,Back,"",
2024-07-28 09:09,,"Lat Pushdowns",45.5,12,"",,,,Back,"",
2024-07-28 09:09,,"Lat Pushdowns",50,12,"",,,,Back,"",
2024-07-28 09:09,,"Rope Cable Curls",27.5,12,"",,,,Biceps,"",
2024-07-28 09:09,,"Rope Cable Curls",30,12,"",,,,Biceps,"",
2024-07-28 09:09,,"Rope Cable Curls",35,12,"",,,,Biceps,"",
2024-07-28 09:09,,"Rope Cable Curls",42.5,12,"",,,,Biceps,"",
2024-07-28 09:09,,"Mustache Bar Pushdown",30,15,"",,,,Triceps,"",
2024-07-28 09:09,,"Mustache Bar Pushdown",42.5,15,"",,,,Triceps,"",
2024-07-28 09:09,,"Mustache Bar Pushdown",45.5,15,"",,,,Triceps,"",
2024-07-28 09:09,,"Mustache Bar Pushdown",50,15,"",,,,Triceps,"",
2024-07-28 09:09,,"Iso Cable Rear Delt Fly",12.5,15,"",,,,Shoulders,"",
2024-07-28 09:09,,"Iso Cable Rear Delt Fly",12.5,15,"",,,,Shoulders,"",
2024-07-28 09:09,,"Iso Cable Rear Delt Fly",12.5,15,"",,,,Shoulders,"",
2024-07-28 09:09,,"Iso Cable Rear Delt Fly",17.5,12,"",,,,Shoulders,"",
2024-07-28 09:09,,"Lateral Raises ",22.5,15,"",,,,Shoulders,"",
2024-07-28 09:09,,"Lateral Raises ",22.5,15,"",,,,Shoulders,"",
2024-07-28 09:09,,"Lateral Raises ",22.5,15,"",,,,Shoulders,"",
2024-07-28 09:09,,"Cycling",,,"",,,1800,Cardio,"",
2024-07-25 14:46,2024-07-25 15:41,"Decline Barbell Press",40,12,"",,,,Chest,"",
2024-07-25 14:46,2024-07-25 15:41,"Decline Barbell Press",40,12,"",,,,Chest,"",
2024-07-25 14:46,2024-07-25 15:41,"Decline Barbell Press",45,12,"",,,,Chest,"",
2024-07-25 14:46,2024-07-25 15:41,"Machine Lateral Raises",70,12,"",,,,Shoulders,"",
2024-07-25 14:46,2024-07-25 15:41,"Machine Lateral Raises",70,12,"",,,,Shoulders,"",
2024-07-25 14:46,2024-07-25 15:41,"Machine Lateral Raises",70,10,"",,,,Shoulders,"",
2024-07-25 14:46,2024-07-25 15:41,"Iso-Pushdown",12.5,15,"",,,,Triceps,"",
2024-07-25 14:46,2024-07-25 15:41,"Iso-Pushdown",17.5,15,"",,,,Triceps,"",
2024-07-25 14:46,2024-07-25 15:41,"Iso-Pushdown",22.5,12,"",,,,Triceps,"",
2024-07-25 14:46,2024-07-25 15:41,"Lat Pull-down ",100,12,"",,,,Back,"",
2024-07-25 14:46,2024-07-25 15:41,"Lat Pull-down ",120,12,"",,,,Back,"",
2024-07-25 14:46,2024-07-25 15:41,"Lat Pull-down ",120,12,"",,,,Back,"",
2024-07-25 14:46,2024-07-25 15:41,"Barbell Bicep Curl",60,12,"",,,,Biceps,"",
2024-07-25 14:46,2024-07-25 15:41,"Barbell Bicep Curl",60,12,"",,,,Biceps,"",
2024-07-25 14:46,2024-07-25 15:41,"Barbell Bicep Curl",60,12,"",,,,Biceps,"",
2024-07-24 15:47,2024-07-24 16:54,"Dumbbell Press",45,15,"",,,,Chest,"",
2024-07-24 15:47,2024-07-24 16:54,"Dumbbell Press",50,15,"",,,,Chest,"",
2024-07-24 15:47,2024-07-24 16:54,"Dumbbell Press",55,12,"",,,,Chest,"",
2024-07-24 15:47,2024-07-24 16:54,"Machine Row",130,12,"",,,,Back,"",
2024-07-24 15:47,2024-07-24 16:54,"Machine Row",145,15,"",,,,Back,"",
2024-07-24 15:47,2024-07-24 16:54,"Machine Row",155,12,"",,,,Back,"",
2024-07-24 15:47,2024-07-24 16:54,"ISO-Lateral Shoulder Press",45,12,"",,,,Shoulders,"",
2024-07-24 15:47,2024-07-24 16:54,"ISO-Lateral Shoulder Press",55,12,"",,,,Shoulders,"",
2024-07-24 15:47,2024-07-24 16:54,"ISO-Lateral Shoulder Press",60,12,"",,,,Shoulders,"",
2024-07-24 15:47,2024-07-24 16:54,"Single Arm Preacher Curls",20,15,"",,,,Biceps,"",
2024-07-24 15:47,2024-07-24 16:54,"Single Arm Preacher Curls",20,15,"",,,,Biceps,"",
2024-07-24 15:47,2024-07-24 16:54,"Single Arm Preacher Curls",25,13,"",,,,Biceps,"",
2024-07-24 15:47,2024-07-24 16:54,"Dips",0,12,"",,,,Triceps,"",
2024-07-24 15:47,2024-07-24 16:54,"Dips",0,12,"",,,,Triceps,"",
2024-07-24 15:47,2024-07-24 16:54,"Dips",0,12,"",,,,Triceps,"",
2024-07-24 15:47,2024-07-24 16:54,"Lat Pushdowns",30,12,"rope",,,,Back,"",
2024-07-24 15:47,2024-07-24 16:54,"Lat Pushdowns",30,12,"",,,,Back,"",
2024-07-24 15:47,2024-07-24 16:54,"Lat Pushdowns",30,12,"",,,,Back,"",
2024-07-22 09:22,2024-07-22 10:15,"Decline Barbell Press",25,12,"",,,,Chest,"",
2024-07-22 09:22,2024-07-22 10:15,"Decline Barbell Press",35,12,"",,,,Chest,"",
2024-07-22 09:22,2024-07-22 10:15,"Decline Barbell Press",40,12,"",,,,Chest,"",
2024-07-22 09:22,2024-07-22 10:15,"Iso-Pushdown",15,15,"",,,,Triceps,"",
2024-07-22 09:22,2024-07-22 10:15,"Iso-Pushdown",20,15,"",,,,Triceps,"",
2024-07-22 09:22,2024-07-22 10:15,"Iso-Pushdown",20,15,"",,,,Triceps,"",
2024-07-22 09:22,2024-07-22 10:15,"Lat Pull-down ",100,12,"",,,,Back,"",
2024-07-22 09:22,2024-07-22 10:15,"Lat Pull-down ",120,12,"",,,,Back,"",
2024-07-22 09:22,2024-07-22 10:15,"Lat Pull-down ",120,,"",,,,Back,"",
2024-07-22 09:22,2024-07-22 10:15,"Leg Press",160,12,"",,,,Legs,"",
2024-07-22 09:22,2024-07-22 10:15,"Leg Press",200,12,"",,,,Legs,"",
2024-07-22 09:22,2024-07-22 10:15,"Leg Press",220,12,"",,,,Legs,"",
2024-07-22 09:22,2024-07-22 10:15,"Cable Face Pulls",50,12,"",,,,Shoulders,"",
2024-07-22 09:22,2024-07-22 10:15,"Cable Face Pulls",57.5,12,"",,,,Shoulders,"",
2024-07-22 09:22,2024-07-22 10:15,"Cable Face Pulls",72.5,12,"",,,,Shoulders,"",
2024-07-22 09:22,2024-07-22 10:15,"Machine Curls",85,12,"",,,,Biceps,"",
2024-07-22 09:22,2024-07-22 10:15,"Machine Curls",85,12,"",,,,Biceps,"",
2024-07-22 09:22,2024-07-22 10:15,"Machine Curls",100,12,"",,,,Biceps,"",
2024-07-21 12:32,2024-07-21 13:45,"Shoulder Dumbbell Press",45,12,"",,,,Shoulders,"",
2024-07-21 12:32,2024-07-21 13:45,"Shoulder Dumbbell Press",45,12,"",,,,Shoulders,"",
2024-07-21 12:32,2024-07-21 13:45,"Shoulder Dumbbell Press",45,8,"",,,,Shoulders,"",
2024-07-21 12:32,2024-07-21 13:45,"Rope Cable Curls",27.5,12,"",,,,Biceps,"",
2024-07-21 12:32,2024-07-21 13:45,"Rope Cable Curls",32.5,12,"",,,,Biceps,"",
2024-07-21 12:32,2024-07-21 13:45,"Rope Cable Curls",37.5,12,"",,,,Biceps,"",
2024-07-21 12:32,2024-07-21 13:45,"Cable Row",90,12,"wide grip",,,,Back,"",
2024-07-21 12:32,2024-07-21 13:45,"Cable Row",120,12,"",,,,Back,"",
2024-07-21 12:32,2024-07-21 13:45,"Cable Row",140,12,"",,,,Back,"",
2024-07-21 12:32,2024-07-21 13:45,"Pec Deck",90,12,"",,,,Chest,"",
2024-07-21 12:32,2024-07-21 13:45,"Pec Deck",100,12,"",,,,Chest,"",
2024-07-21 12:32,2024-07-21 13:45,"Pec Deck",105,12,"",,,,Chest,"",
2024-07-21 12:32,2024-07-21 13:45,"Skullcrusher",50,12,"",,,,Triceps,"",
2024-07-21 12:32,2024-07-21 13:45,"Skullcrusher",50,12,"",,,,Triceps,"",
2024-07-21 12:32,2024-07-21 13:45,"Skullcrusher",50,12,"",,,,Triceps,"",
2024-07-21 12:32,2024-07-21 13:45,"Cycling",,,"",,8.3,1800,Cardio,"",
2024-07-20 09:19,2024-07-20 10:40,"smith machine inclined bench press",35,12,"",,,,Chest,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"smith machine inclined bench press",40,12,"",,,,Chest,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"smith machine inclined bench press",45,12,"Last rep failed",,,,Chest,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Machine Row",120,12,"",,,,Back,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Machine Row",130,12,"",,,,Back,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Machine Row",140,12,"",,,,Back,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Cable Lateral Raises",12.5,12,"",,,,Shoulders,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Cable Lateral Raises",12.5,12,"",,,,Shoulders,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Cable Lateral Raises",17.5,12,"",,,,Shoulders,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Rope Pushdowns",17.5,12,"",,,,Triceps,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Rope Pushdowns",22.5,12,"",,,,Triceps,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Rope Pushdowns",32.5,12,"",,,,Triceps,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Hammer Curl",20,15,"",,,,Biceps,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Hammer Curl",20,15,"",,,,Biceps,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Hammer Curl",20,15,"",,,,Biceps,"Full body",
2024-07-20 09:19,2024-07-20 10:40,"Cycling",,,"",,8,1800,Cardio,"Full body",
2024-07-10 03:02,2024-07-10 04:23,"Bench Press",25,12,"",,,,Chest,"Upper body",
2024-07-10 03:02,2024-07-10 04:23,"Bench Press",35,12,"",,,,Chest,"Upper body",
2024-07-10 03:02,2024-07-10 04:23,"Bench Press",35,12,"",,,,Chest,"Upper body",
2024-07-10 03:02,2024-07-10 04:23,"Bench Press",40,6,"",,,,Chest,"Upper body",
2024-07-10 03:02,2024-07-10 04:23,"Cable Row",90,15,"wide grip",,,,Back,"Upper body",
2024-07-10 03:02,2024-07-10 04:23,"Cable Row",90,15,"",,,,Back,"Upper body",
2024-07-10 03:02,2024-07-10 04:23,"Cable Row",100,15,"",,,,Back,"Upper body",
2024-07-10 03:02,2024-07-10 04:23,"Shoulder Dumbbell Press",45,15,"",,,,Shoulders,"Upper body",
2024-07-10 03:02,2024-07-10 04:23,"Shoulder Dumbbell Press",45,15,"",,,,Shoulders,"Upper body",
2024-07-10 03:02,2024-07-10 04:23,"Cycling",,,"",,8,1800,Cardio,"Upper body",
2024-06-20 16:27,2024-06-20 17:30,"Barbell Row",45,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Barbell Row",45,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Barbell Row",45,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Barbell Row",55,8,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine rear deltoid",85,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine rear deltoid",55,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine rear deltoid",55,12,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine rear deltoid",55,12,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine Lat Pull downs",100,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine Lat Pull downs",100,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine Lat Pull downs",100,12,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine Row",110,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine Row",110,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Machine Row",130,12,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Lat Pushdowns",35,15,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Lat Pushdowns",42.5,12,"",,,,Back,"Back Bicep",
2024-06-20 16:27,2024-06-20 17:30,"Lat Pushdowns",42.5,10,"",,,,Back,"Back Bicep",
2024-06-19 06:47,2024-06-19 08:09,"Bench Press",45,12,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Bench Press",45,12,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Bench Press",45,6,"Failed",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Incline Bench Press",50,15,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Incline Bench Press",50,12,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Incline Bench Press",50,15,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Dumbbell flies",30,15,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Dumbbell flies",30,15,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Dumbbell flies",35,15,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Rope Pushdowns",20,15,"",,,,Triceps,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Rope Pushdowns",25,15,"",,,,Triceps,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Rope Pushdowns",30,15,"+ effort",,,,Triceps,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Iso-Pushdown",10,15,"",,,,Triceps,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Iso-Pushdown",10,15,"",,,,Triceps,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Iso-Pushdown",15,15,"",,,,Triceps,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Skullcrusher",50,15,"",,,,Triceps,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Skullcrusher",50,15,"",,,,Triceps,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Skullcrusher",50,12,"",,,,Triceps,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Lower Chest Crossovers",17.5,15,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Lower Chest Crossovers",22.5,15,"",,,,Chest,"Chest ",
2024-06-19 06:47,2024-06-19 08:09,"Lower Chest Crossovers",22.5,15,"",,,,Chest,"Chest ",
2024-06-12 16:13,2024-06-12 17:40,"Machine Lat Pull downs",100,12,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Machine Lat Pull downs",100,12,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Machine Lat Pull downs",130,12,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Machine Row",100,15,"single arm",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Machine Row",120,15,"single arm",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Machine Row",130,15,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Lat Pushdowns",42.5,15,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Lat Pushdowns",42.5,15,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Lat Pushdowns",42.5,15,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Close Grip Cable Row",85,15,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Close Grip Cable Row",100,15,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Close Grip Cable Row",120,12,"",,,,Back,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Hammer Curl",20,15,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Hammer Curl",20,15,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Hammer Curl",20,15,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Hammer Curl",20,15,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Machine Curls",85,12,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Machine Curls",85,12,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Machine Curls",85,12,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Rope Cable Curls",27.5,15,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Rope Cable Curls",32.5,15,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Rope Cable Curls",32.5,15,"",,,,Biceps,"Back Bicep",
2024-06-12 16:13,2024-06-12 17:40,"Rope Cable Curls",37.5,12,"",,,,Biceps,"Back Bicep",
2024-06-09 09:24,2024-06-09 12:15,"V-Squats",90,12,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"V-Squats",115,12,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"V-Squats",180,12,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"V-Squats",205,12,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Leg Curls",100,15,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Leg Curls",100,15,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Leg Curls",115,15,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Leg Extensions",100,15,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Leg Extensions",115,15,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Leg Extensions",120,12,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Seated Calf Raises",45,12,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Seated Calf Raises",45,12,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Seated Calf Raises",45,12,"",,,,Legs,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Shoulder Dumbbell Press",45,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Shoulder Dumbbell Press",45,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Shoulder Dumbbell Press",50,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Cable Lateral Raises",12.5,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Cable Lateral Raises",17.5,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Cable Lateral Raises",17.5,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Cable Face Pulls",50,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Cable Face Pulls",57.5,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Cable Face Pulls",57.5,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Cable Face Pulls",65,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Dumbbell Lateral Raises",20,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Dumbbell Lateral Raises",20,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Dumbbell Lateral Raises",20,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-09 09:24,2024-06-09 12:15,"Dumbbell Lateral Raises",20,15,"",,,,Shoulders,"Leg day + shoulders",
2024-06-05 16:39,2024-06-05 18:29,"Dumbbell Press",40,15,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Dumbbell Press",45,15,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Dumbbell Press",50,15,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Incline Dumbbell Press",45,15,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Incline Dumbbell Press",45,15,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Incline Dumbbell Press",50,12,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Pec Deck",100,15,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Pec Deck",105,15,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Pec Deck",105,15,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Machine Chest Press",90,15,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Machine Chest Press",100,12,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Machine Chest Press",100,12,"",,,,Chest,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Tricep pushdown",22.5,21,"",,,,Triceps,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Tricep pushdown",32.5,15,"",,,,Triceps,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Tricep pushdown",37.5,15,"",,,,Triceps,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Iso-Pushdown",17.5,12,"",,,,Triceps,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Iso-Pushdown",17.5,12,"",,,,Triceps,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Iso-Pushdown",17.5,12,"",,,,Triceps,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Tricep Press",115,15,"",,,,Triceps,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Tricep Press",115,12,"",,,,Triceps,"Chest Tricep",
2024-06-05 16:39,2024-06-05 18:29,"Tricep Press",100,12,"",,,,Triceps,"Chest Tricep",
2024-06-04 16:38,2024-06-04 18:28,"Cable Row",90,15,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Cable Row",100,15,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Cable Row",120,15,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Barbell Row",45,15,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Barbell Row",45,15,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Barbell Row",45,12,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Machine Lat Pull downs",85,15,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Machine Lat Pull downs",100,12,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Machine Lat Pull downs",120,10,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Lat Pushdowns",37.5,15,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Lat Pushdowns",42.5,12,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Lat Pushdowns",42.5,12,"",,,,Back,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Machine Curls",80,15,"",,,,Biceps,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Machine Curls",80,15,"",,,,Biceps,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Machine Curls",85,15,"",,,,Biceps,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Cable Hammer Curls",15,15,"",,,,Biceps,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Cable Hammer Curls",15,15,"",,,,Biceps,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Cable Hammer Curls",20,12,"",,,,Biceps,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Rope Cable Curls",30,15,"",,,,Biceps,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Rope Cable Curls",35,12,"",,,,Biceps,"Back Bicep",
2024-06-04 16:38,2024-06-04 18:28,"Rope Cable Curls",35,12,"",,,,Biceps,"Back Bicep",
2024-06-03 16:03,2024-06-03 17:02,"Smith Machine Press",45,15,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Smith Machine Press",45,10,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Smith Machine Press",45,10,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Smith Machine Press",55,8,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Lateral Raises ",20,15,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Lateral Raises ",20,15,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Lateral Raises ",20,15,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Iso Front Raises",22.5,10,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Iso Front Raises",22.5,10,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Iso Front Raises",22.5,10,"",,,,Shoulders,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Unilateral Reverse Fly ",15,15,"",,,,Back,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Unilateral Reverse Fly ",15,15,"",,,,Back,"Shoulders",
2024-06-03 16:03,2024-06-03 17:02,"Unilateral Reverse Fly ",20,12,"",,,,Back,"Shoulders",
2024-06-02 09:45,2024-06-02 11:22,"Bench Press",45,12,"",,,,Chest,"Chest Tricep",
2024-06-02 09:45,2024-06-02 11:22,"Bench Press",45,12,"Last rep was half",,,,Chest,"Chest Tricep",
